file_name,width,height,duration_sec,num_frames,sinal,interprete
Biologia_AP_2.json,732,1010,4.7,141,Biologia,Alexson
Biologia_AP_3.json,692,1010,4.366666666666666,131,Biologia,Alexson
Biologia_AP_4.json,738,1010,4.3,129,Biologia,Alexson
Biologia_AP_5.json,712,1012,5.166666666666667,155,Biologia,Alexson
Biologia_AP_6.json,726,1002,4.866666666666666,146,Biologia,Alexson
Biologia_AP_7.json,750,1006,4.733333333333333,142,Biologia,Alexson
Biologia_AP_8.json,776,1016,5.2,156,Biologia,Alexson
Biologia_AP_9.json,754,1004,4.8,144,Biologia,Alexson
Bolsa_de_Estudos_AP_10.json,308,416,7.8,234,Bolsa de Estudos,Alexson
Bolsa_de_Estudos_AP_1.json,304,416,4.633333333333334,139,Bolsa de Estudos,Alexson
Bolsa_de_Estudos_AP_2.json,294,416,5.7,171,Bolsa de Estudos,Alexson
Bolsa_de_Estudos_AP_3.json,300,418,5.933333333333334,178,Bolsa de Estudos,Alexson
Bolsa_de_Estudos_AP_4.json,294,416,6.033333333333333,181,Bolsa de Estudos,Alexson
Bolsa_de_Estudos_AP_5.json,288,416,6.066666666666666,182,Bolsa de Estudos,Alexson
Bolsa_de_Estudos_AP_6.json,296,416,5.933333333333334,178,Bolsa de Estudos,Alexson
Bolsa_de_Estudos_AP_7.json,288,416,5.366666666666666,161,Bolsa de Estudos,Alexson
Bolsa_de_Estudos_AP_8.json,302,416,5.8,174,Bolsa de Estudos,Alexson
Bolsa_de_Estudos_AP_9.json,298,414,5.766666666666667,173,Bolsa de Estudos,Alexson
Capítulo_AP_10.json,666,970,3.966666666666667,119,Capítulo,Alexson
Capítulo_AP_1.json,708,976,4.5,135,Capítulo,Alexson
Capítulo_AP_2.json,672,974,4.433333333333334,133,Capítulo,Alexson
Capítulo_AP_3.json,668,970,4.5,135,Capítulo,Alexson
Capítulo_AP_4.json,660,966,4.1,123,Capítulo,Alexson
Capítulo_AP_5.json,648,966,4.233333333333333,127,Capítulo,Alexson
Capítulo_AP_6.json,656,972,4.566666666666666,137,Capítulo,Alexson
Capítulo_AP_7.json,634,960,4.5,135,Capítulo,Alexson
Capítulo_AP_8.json,660,966,3.733333333333333,112,Capítulo,Alexson
Capítulo_AP_9.json,664,964,4.566666666666666,137,Capítulo,Alexson
Classe_AP_10.json,884,950,4.6,138,Classe,Alexson
Classe_AP_1.json,968,954,5.733333333333333,172,Classe,Alexson
Classe_AP_2.json,956,954,5.833333333333333,175,Classe,Alexson
Classe_AP_3.json,936,950,5.4,162,Classe,Alexson
Classe_AP_4.json,922,944,5.2,156,Classe,Alexson
Classe_AP_5.json,936,954,5.4,162,Classe,Alexson
Classe_AP_6.json,862,950,4.7,141,Classe,Alexson
Classe_AP_7.json,890,946,5.3,159,Classe,Alexson
Classe_AP_8.json,878,950,4.7,141,Classe,Alexson
Classe_AP_9.json,860,950,4.866666666666666,146,Classe,Alexson
Coerência_AP_10.json,834,958,5.266666666666667,158,Coerência,Alexson
Coerência_AP_1.json,878,958,5.0,150,Coerência,Alexson
Coerência_AP_2.json,912,962,4.133333333333334,124,Coerência,Alexson
Coerência_AP_3.json,948,954,4.366666666666666,131,Coerência,Alexson
Coerência_AP_4.json,876,972,5.066666666666666,152,Coerência,Alexson
Coerência_AP_5.json,886,966,4.533333333333333,136,Coerência,Alexson
Coerência_AP_6.json,856,960,5.6,168,Coerência,Alexson
Coerência_AP_7.json,864,958,4.833333333333333,145,Coerência,Alexson
Coerência_AP_8.json,882,948,4.5,135,Coerência,Alexson
Coerência_AP_9.json,856,954,4.766666666666667,143,Coerência,Alexson
Coesão_AP_10.json,758,998,5.666666666666667,170,Coesão,Alexson
Coesão_AP_1.json,632,1002,5.133333333333334,154,Coesão,Alexson
Coesão_AP_2.json,628,1004,6.2,186,Coesão,Alexson
Coesão_AP_3.json,624,996,5.366666666666666,161,Coesão,Alexson
Coesão_AP_4.json,674,1000,4.533333333333333,136,Coesão,Alexson
Coesão_AP_5.json,714,1012,6.166666666666667,185,Coesão,Alexson
Coesão_AP_6.json,720,996,5.366666666666666,161,Coesão,Alexson
Coesão_AP_7.json,738,1004,5.2,156,Coesão,Alexson
Coesão_AP_8.json,746,998,6.233333333333333,187,Coesão,Alexson
Coesão_AP_9.json,762,1000,5.833333333333333,175,Coesão,Alexson
Colega_AP_10.json,284,428,4.6,138,Colega,Alexson
Colega_AP_1.json,284,426,3.6,108,Colega,Alexson
Colega_AP_2.json,282,426,3.566666666666667,107,Colega,Alexson
Colega_AP_3.json,284,426,3.633333333333333,109,Colega,Alexson
Colega_AP_4.json,288,426,3.433333333333333,103,Colega,Alexson
Colega_AP_5.json,284,426,3.6,108,Colega,Alexson
Colega_AP_6.json,282,426,3.566666666666667,107,Colega,Alexson
Colega_AP_7.json,286,428,3.566666666666667,107,Colega,Alexson
Colega_AP_8.json,282,426,3.2666666666666666,98,Colega,Alexson
Colega_AP_9.json,284,426,3.5,105,Colega,Alexson
Conceito_AP_10.json,706,1002,4.033333333333333,121,Conceito,Alexson
Conceito_AP_1.json,672,996,4.166666666666667,125,Conceito,Alexson
Conceito_AP_2.json,684,998,4.366666666666666,131,Conceito,Alexson
Conceito_AP_3.json,694,996,4.4,132,Conceito,Alexson
Conceito_AP_4.json,686,992,4.2,126,Conceito,Alexson
Conceito_AP_5.json,680,1000,4.866666666666666,146,Conceito,Alexson
Conceito_AP_6.json,676,994,4.733333333333333,142,Conceito,Alexson
Conceito_AP_7.json,674,1000,4.433333333333334,133,Conceito,Alexson
Conceito_AP_8.json,684,1002,4.7,141,Conceito,Alexson
Conceito_AP_9.json,704,1004,4.033333333333333,121,Conceito,Alexson
Contexto_AP_10.json,664,1006,5.166666666666667,155,Contexto,Alexson
Contexto_AP_1.json,710,1006,4.7,141,Contexto,Alexson
Contexto_AP_2.json,666,1004,5.166666666666667,155,Contexto,Alexson
Contexto_AP_3.json,688,1006,5.0,150,Contexto,Alexson
Contexto_AP_4.json,666,1002,5.3,159,Contexto,Alexson
Contexto_AP_5.json,654,1000,5.066666666666666,152,Contexto,Alexson
Contexto_AP_6.json,678,1002,5.9,177,Contexto,Alexson
Contexto_AP_7.json,672,1004,5.466666666666667,164,Contexto,Alexson
Contexto_AP_8.json,664,1002,5.533333333333333,166,Contexto,Alexson
Contexto_AP_9.json,684,1004,5.266666666666667,158,Contexto,Alexson
Curso_AP_10.json,342,426,5.2,156,Curso,Alexson
Curso_AP_1.json,320,428,2.8,84,Curso,Alexson
Curso_AP_2.json,320,428,4.033333333333333,121,Curso,Alexson
Curso_AP_3.json,330,426,3.9,117,Curso,Alexson
Curso_AP_4.json,338,428,3.966666666666667,119,Curso,Alexson
Curso_AP_5.json,336,426,4.0,120,Curso,Alexson
Curso_AP_6.json,332,428,3.7666666666666666,113,Curso,Alexson
Curso_AP_7.json,336,428,3.733333333333333,112,Curso,Alexson
Curso_AP_8.json,336,426,3.8333333333333335,115,Curso,Alexson
Curso_AP_9.json,340,426,3.7,111,Curso,Alexson
Dicionário_AP_10.json,700,1006,5.233333333333333,157,Dicionário,Alexson
Dicionário_AP_1.json,724,1028,4.666666666666667,140,Dicionário,Alexson
Dicionário_AP_2.json,722,1020,5.233333333333333,157,Dicionário,Alexson
Dicionário_AP_3.json,704,1004,4.833333333333333,145,Dicionário,Alexson
Dicionário_AP_4.json,708,1006,4.6,138,Dicionário,Alexson
Dicionário_AP_5.json,674,1002,5.0,150,Dicionário,Alexson
Dicionário_AP_6.json,692,1006,5.033333333333333,151,Dicionário,Alexson
Dicionário_AP_7.json,718,1006,4.8,144,Dicionário,Alexson
Dicionário_AP_8.json,704,1004,5.166666666666667,155,Dicionário,Alexson
Dicionário_AP_9.json,710,1008,5.166666666666667,155,Dicionário,Alexson
Disciplina_AP_10.json,356,480,7.1,213,Disciplina,Alexson
Disciplina_AP_1.json,286,478,5.033333333333333,151,Disciplina,Alexson
Disciplina_AP_2.json,296,480,7.0,210,Disciplina,Alexson
Disciplina_AP_3.json,300,480,6.666666666666667,200,Disciplina,Alexson
Disciplina_AP_4.json,314,478,7.266666666666667,218,Disciplina,Alexson
Disciplina_AP_5.json,322,478,6.233333333333333,187,Disciplina,Alexson
Disciplina_AP_6.json,332,480,6.933333333333334,208,Disciplina,Alexson
Disciplina_AP_7.json,340,480,6.466666666666667,194,Disciplina,Alexson
Disciplina_AP_8.json,342,480,6.933333333333334,208,Disciplina,Alexson
Disciplina_AP_9.json,338,480,7.1,213,Disciplina,Alexson
Ensinar_AP_10.json,344,426,5.033333333333333,151,Ensinar,Alexson
Ensinar_AP_1.json,334,426,3.2666666666666666,98,Ensinar,Alexson
Ensinar_AP_2.json,328,428,3.933333333333333,118,Ensinar,Alexson
Ensinar_AP_3.json,332,426,4.1,123,Ensinar,Alexson
Ensinar_AP_4.json,354,428,4.1,123,Ensinar,Alexson
Ensinar_AP_5.json,336,426,3.866666666666666,116,Ensinar,Alexson
Ensinar_AP_6.json,330,428,4.033333333333333,121,Ensinar,Alexson
Ensinar_AP_7.json,338,426,3.966666666666667,119,Ensinar,Alexson
Ensinar_AP_8.json,342,426,3.866666666666666,116,Ensinar,Alexson
Ensinar_AP_9.json,334,428,3.633333333333333,109,Ensinar,Alexson
Escola_AP_10.json,322,472,5.033333333333333,151,Escola,Alexson
Escola_AP_1.json,322,474,6.3,189,Escola,Alexson
Escola_AP_2.json,358,474,6.166666666666667,185,Escola,Alexson
Escola_AP_3.json,344,474,5.233333333333333,157,Escola,Alexson
Escola_AP_4.json,336,474,5.533333333333333,166,Escola,Alexson
Escola_AP_5.json,342,474,4.766666666666667,143,Escola,Alexson
Escola_AP_6.json,336,476,5.033333333333333,151,Escola,Alexson
Escola_AP_7.json,342,476,6.166666666666667,185,Escola,Alexson
Escola_AP_8.json,346,478,5.466666666666667,164,Escola,Alexson
Escola_AP_9.json,326,474,5.2,156,Escola,Alexson
Estudar_AP_10.json,292,426,4.7,141,Estudar,Alexson
Estudar_AP_1.json,290,426,3.0,90,Estudar,Alexson
Estudar_AP_2.json,294,426,3.566666666666667,107,Estudar,Alexson
Estudar_AP_3.json,296,428,4.2,126,Estudar,Alexson
Estudar_AP_4.json,292,426,4.0,120,Estudar,Alexson
Estudar_AP_5.json,294,426,4.233333333333333,127,Estudar,Alexson
Estudar_AP_6.json,294,426,4.0,120,Estudar,Alexson
Estudar_AP_7.json,296,426,3.7666666666666666,113,Estudar,Alexson
Estudar_AP_8.json,294,426,3.633333333333333,109,Estudar,Alexson
Estudar_AP_9.json,292,426,3.533333333333333,106,Estudar,Alexson
Filosofia_AP_10.json,354,460,5.166666666666667,155,Filosofia,Alexson
Filosofia_AP_1.json,350,462,5.366666666666666,161,Filosofia,Alexson
Filosofia_AP_2.json,348,468,5.8,174,Filosofia,Alexson
Filosofia_AP_3.json,348,466,5.633333333333334,169,Filosofia,Alexson
Filosofia_AP_4.json,348,464,6.233333333333333,187,Filosofia,Alexson
Filosofia_AP_5.json,346,466,5.166666666666667,155,Filosofia,Alexson
Filosofia_AP_6.json,344,464,5.7,171,Filosofia,Alexson
Filosofia_AP_7.json,360,462,5.966666666666667,179,Filosofia,Alexson
Filosofia_AP_8.json,350,460,5.466666666666667,164,Filosofia,Alexson
Filosofia_AP_9.json,354,464,5.433333333333334,163,Filosofia,Alexson
Física_AP_10.json,326,430,5.166666666666667,155,Física,Alexson
Física_AP_1.json,314,428,3.2333333333333334,97,Física,Alexson
Física_AP_2.json,314,428,4.3,129,Física,Alexson
Física_AP_3.json,326,428,3.8333333333333335,115,Física,Alexson
Física_AP_4.json,308,430,4.133333333333334,124,Física,Alexson
Física_AP_5.json,338,430,3.8,114,Física,Alexson
Física_AP_6.json,344,428,4.5,135,Física,Alexson
Física_AP_7.json,344,426,4.066666666666666,122,Física,Alexson
Física_AP_8.json,312,428,4.2,126,Física,Alexson
Física_AP_9.json,322,428,3.9,117,Física,Alexson
Geografia_AP_10.json,298,460,5.966666666666667,179,Geografia,Alexson
Geografia_AP_1.json,302,462,5.666666666666667,170,Geografia,Alexson
Geografia_AP_2.json,290,458,5.366666666666666,161,Geografia,Alexson
Geografia_AP_3.json,292,458,4.866666666666666,146,Geografia,Alexson
Geografia_AP_4.json,296,458,4.8,144,Geografia,Alexson
Geografia_AP_5.json,292,458,5.133333333333334,154,Geografia,Alexson
Geografia_AP_6.json,294,458,5.233333333333333,157,Geografia,Alexson
Geografia_AP_7.json,302,460,4.733333333333333,142,Geografia,Alexson
Geografia_AP_8.json,300,460,4.833333333333333,145,Geografia,Alexson
Geografia_AP_9.json,298,460,5.266666666666667,158,Geografia,Alexson
História_AP_10.json,306,418,5.466666666666667,164,História,Alexson
História_AP_1.json,310,418,5.933333333333334,178,História,Alexson
História_AP_2.json,296,418,6.7,201,História,Alexson
História_AP_3.json,312,418,6.133333333333334,184,História,Alexson
História_AP_4.json,312,418,5.833333333333333,175,História,Alexson
História_AP_5.json,312,418,6.633333333333334,199,História,Alexson
História_AP_6.json,304,418,5.166666666666667,155,História,Alexson
História_AP_7.json,312,420,4.9,147,História,Alexson
História_AP_8.json,312,418,5.833333333333333,175,História,Alexson
História_AP_9.json,310,418,5.5,165,História,Alexson
Ângulo_AP_10.json,632,982,5.533333333333333,166,Ângulo,Alexson
Ângulo_AP_1.json,698,998,5.566666666666666,167,Ângulo,Alexson
Ângulo_AP_2.json,672,976,5.4,162,Ângulo,Alexson
Ângulo_AP_3.json,636,980,5.333333333333333,160,Ângulo,Alexson
Ângulo_AP_4.json,632,980,5.333333333333333,160,Ângulo,Alexson
Ângulo_AP_5.json,630,980,4.933333333333334,148,Ângulo,Alexson
Ângulo_AP_6.json,650,982,5.833333333333333,175,Ângulo,Alexson
Ângulo_AP_7.json,640,980,6.3,189,Ângulo,Alexson
Ângulo_AP_8.json,638,978,5.2,156,Ângulo,Alexson
Ângulo_AP_9.json,640,982,5.366666666666666,161,Ângulo,Alexson
Adição_MA_10.json,512,742,2.533333333333333,76,Adição,Aparecida
Adição_MA_1.json,516,760,3.333333333333333,100,Adição,Aparecida
Adição_MA_2.json,520,754,3.3666666666666667,101,Adição,Aparecida
Adição_MA_3.json,514,754,2.466666666666667,74,Adição,Aparecida
Adição_MA_4.json,510,754,2.3666666666666667,71,Adição,Aparecida
Adição_MA_5.json,516,758,2.7333333333333334,82,Adição,Aparecida
Adição_MA_6.json,520,754,2.6333333333333333,79,Adição,Aparecida
Adição_MA_7.json,518,752,2.433333333333333,73,Adição,Aparecida
Adição_MA_8.json,508,754,2.7,81,Adição,Aparecida
Adição_MA_9.json,508,746,2.2,66,Adição,Aparecida
Aluno_MA_10.json,488,736,1.8,54,Aluno,Aparecida
Aluno_MA_1.json,482,754,3.3666666666666667,101,Aluno,Aparecida
Aluno_MA_2.json,484,752,2.6333333333333333,79,Aluno,Aparecida
Aluno_MA_3.json,482,752,2.2666666666666666,68,Aluno,Aparecida
Aluno_MA_4.json,478,748,2.033333333333333,61,Aluno,Aparecida
Aluno_MA_5.json,486,750,1.9,57,Aluno,Aparecida
Aluno_MA_6.json,474,748,1.8,54,Aluno,Aparecida
Aluno_MA_7.json,492,746,1.8333333333333333,55,Aluno,Aparecida
Aluno_MA_8.json,480,742,1.8333333333333333,55,Aluno,Aparecida
Aluno_MA_9.json,488,738,1.8333333333333333,55,Aluno,Aparecida
Antropologia_MA_10.json,484,750,2.1,63,Antropologia,Aparecida
Antropologia_MA_1.json,462,760,1.8,54,Antropologia,Aparecida
Antropologia_MA_2.json,468,756,2.433333333333333,73,Antropologia,Aparecida
Antropologia_MA_3.json,476,754,2.066666666666667,62,Antropologia,Aparecida
Antropologia_MA_4.json,470,752,1.8666666666666667,56,Antropologia,Aparecida
Antropologia_MA_5.json,474,756,2.0,60,Antropologia,Aparecida
Antropologia_MA_6.json,478,752,1.6666666666666667,50,Antropologia,Aparecida
Antropologia_MA_7.json,482,758,1.933333333333333,58,Antropologia,Aparecida
Antropologia_MA_8.json,480,756,1.7,51,Antropologia,Aparecida
Antropologia_MA_9.json,484,756,1.933333333333333,58,Antropologia,Aparecida
Apontador_MA_10.json,530,754,2.6,78,Apontador,Aparecida
Apontador_MA_1.json,568,758,2.3,69,Apontador,Aparecida
Apontador_MA_2.json,564,758,2.2333333333333334,67,Apontador,Aparecida
Apontador_MA_3.json,546,758,2.6,78,Apontador,Aparecida
Apontador_MA_4.json,548,756,2.3666666666666667,71,Apontador,Aparecida
Apontador_MA_5.json,544,756,2.2333333333333334,67,Apontador,Aparecida
Apontador_MA_6.json,558,756,2.6333333333333333,79,Apontador,Aparecida
Apontador_MA_7.json,552,754,2.0,60,Apontador,Aparecida
Apontador_MA_8.json,526,754,2.533333333333333,76,Apontador,Aparecida
Apontador_MA_9.json,568,758,2.466666666666667,74,Apontador,Aparecida
Apostila_MA_10.json,590,820,1.6,48,Apostila,Aparecida
Apostila_MA_1.json,496,828,1.9666666666666663,59,Apostila,Aparecida
Apostila_MA_2.json,508,822,1.8,54,Apostila,Aparecida
Apostila_MA_3.json,552,816,1.3333333333333333,40,Apostila,Aparecida
Apostila_MA_4.json,552,824,1.5333333333333334,46,Apostila,Aparecida
Apostila_MA_5.json,550,818,1.6,48,Apostila,Aparecida
Apostila_MA_6.json,554,816,1.5666666666666669,47,Apostila,Aparecida
Apostila_MA_7.json,576,822,1.6666666666666667,50,Apostila,Aparecida
Apostila_MA_8.json,596,820,1.6666666666666667,50,Apostila,Aparecida
Apostila_MA_9.json,574,816,1.5666666666666669,47,Apostila,Aparecida
Biologia_MA_10.json,630,816,1.8,54,Biologia,Aparecida
Biologia_MA_1.json,654,814,2.6,78,Biologia,Aparecida
Biologia_MA_2.json,620,808,2.066666666666667,62,Biologia,Aparecida
Biologia_MA_3.json,624,812,2.3666666666666667,71,Biologia,Aparecida
Biologia_MA_4.json,612,808,1.8333333333333333,55,Biologia,Aparecida
Biologia_MA_5.json,612,806,1.8333333333333333,55,Biologia,Aparecida
Biologia_MA_6.json,594,806,2.0,60,Biologia,Aparecida
Biologia_MA_7.json,590,806,1.7666666666666666,53,Biologia,Aparecida
Biologia_MA_8.json,582,806,1.8,54,Biologia,Aparecida
Biologia_MA_9.json,578,814,1.933333333333333,58,Biologia,Aparecida
Bolsa_de_Estudos_MA_10.json,488,816,1.8666666666666667,56,Bolsa de Estudos,Aparecida
Bolsa_de_Estudos_MA_1.json,486,816,1.9,57,Bolsa de Estudos,Aparecida
Bolsa_de_Estudos_MA_2.json,474,818,2.1,63,Bolsa de Estudos,Aparecida
Bolsa_de_Estudos_MA_3.json,510,816,1.9666666666666663,59,Bolsa de Estudos,Aparecida
Bolsa_de_Estudos_MA_4.json,484,818,2.1333333333333333,64,Bolsa de Estudos,Aparecida
Bolsa_de_Estudos_MA_5.json,480,814,1.8666666666666667,56,Bolsa de Estudos,Aparecida
Bolsa_de_Estudos_MA_6.json,488,814,2.466666666666667,74,Bolsa de Estudos,Aparecida
Bolsa_de_Estudos_MA_7.json,486,814,1.7333333333333334,52,Bolsa de Estudos,Aparecida
Bolsa_de_Estudos_MA_8.json,480,812,2.1333333333333333,64,Bolsa de Estudos,Aparecida
Bolsa_de_Estudos_MA_9.json,480,814,1.7,51,Bolsa de Estudos,Aparecida
Capítulo_MA_10.json,526,814,1.4666666666666666,44,Capítulo,Aparecida
Capítulo_MA_1.json,534,810,1.4666666666666666,44,Capítulo,Aparecida
Capítulo_MA_2.json,506,816,1.4666666666666666,44,Capítulo,Aparecida
Capítulo_MA_3.json,536,820,1.5333333333333334,46,Capítulo,Aparecida
Capítulo_MA_4.json,528,818,1.4333333333333331,43,Capítulo,Aparecida
Capítulo_MA_5.json,546,816,1.2666666666666666,38,Capítulo,Aparecida
Capítulo_MA_6.json,528,820,1.5333333333333334,46,Capítulo,Aparecida
Capítulo_MA_7.json,536,820,1.3333333333333333,40,Capítulo,Aparecida
Capítulo_MA_8.json,538,820,1.4333333333333331,43,Capítulo,Aparecida
Capítulo_MA_9.json,532,814,1.3,39,Capítulo,Aparecida
Classe_MA_10.json,652,862,2.0,60,Classe,Aparecida
Classe_MA_1.json,690,856,1.7666666666666666,53,Classe,Aparecida
Classe_MA_2.json,680,854,2.1333333333333333,64,Classe,Aparecida
Classe_MA_3.json,684,856,2.033333333333333,61,Classe,Aparecida
Classe_MA_4.json,662,852,1.933333333333333,58,Classe,Aparecida
Classe_MA_5.json,666,858,1.8666666666666667,56,Classe,Aparecida
Classe_MA_6.json,654,854,1.8666666666666667,56,Classe,Aparecida
Classe_MA_7.json,654,858,1.6333333333333333,49,Classe,Aparecida
Classe_MA_8.json,656,856,1.7,51,Classe,Aparecida
Classe_MA_9.json,638,864,1.7333333333333334,52,Classe,Aparecida
Coerência_MA_10.json,874,842,1.1,33,Coerência,Aparecida
Coerência_MA_1.json,934,838,1.6,48,Coerência,Aparecida
Coerência_MA_2.json,870,842,1.3333333333333333,40,Coerência,Aparecida
Coerência_MA_3.json,848,842,1.3,39,Coerência,Aparecida
Coerência_MA_4.json,816,840,1.3333333333333333,40,Coerência,Aparecida
Coerência_MA_5.json,886,842,1.3333333333333333,40,Coerência,Aparecida
Coerência_MA_6.json,870,840,1.2666666666666666,38,Coerência,Aparecida
Coerência_MA_7.json,878,848,1.2333333333333334,37,Coerência,Aparecida
Coerência_MA_8.json,858,848,1.1,33,Coerência,Aparecida
Coerência_MA_9.json,932,848,1.2666666666666666,38,Coerência,Aparecida
Coesão_MA_10.json,618,832,1.4333333333333331,43,Coesão,Aparecida
Coesão_MA_1.json,598,844,2.1,63,Coesão,Aparecida
Coesão_MA_2.json,606,838,1.5666666666666669,47,Coesão,Aparecida
Coesão_MA_3.json,602,840,1.4666666666666666,44,Coesão,Aparecida
Coesão_MA_4.json,596,836,1.4,42,Coesão,Aparecida
Coesão_MA_5.json,616,836,1.3666666666666667,41,Coesão,Aparecida
Coesão_MA_6.json,618,830,1.2666666666666666,38,Coesão,Aparecida
Coesão_MA_7.json,612,834,1.3,39,Coesão,Aparecida
Coesão_MA_8.json,618,832,1.3666666666666667,41,Coesão,Aparecida
Coesão_MA_9.json,622,832,1.3333333333333333,40,Coesão,Aparecida
Colega_MA_10.json,440,694,1.0666666666666669,32,Colega,Aparecida
Colega_MA_1.json,438,704,1.7333333333333334,52,Colega,Aparecida
Colega_MA_2.json,442,702,2.1333333333333333,64,Colega,Aparecida
Colega_MA_3.json,442,702,1.933333333333333,58,Colega,Aparecida
Colega_MA_4.json,442,698,1.9,57,Colega,Aparecida
Colega_MA_5.json,436,700,1.6666666666666667,50,Colega,Aparecida
Colega_MA_6.json,440,698,2.2,66,Colega,Aparecida
Colega_MA_7.json,436,696,1.4666666666666666,44,Colega,Aparecida
Colega_MA_8.json,444,696,1.7,51,Colega,Aparecida
Colega_MA_9.json,442,694,1.9666666666666663,59,Colega,Aparecida
Conceito_MA_10.json,578,846,1.5,45,Conceito,Aparecida
Conceito_MA_1.json,578,832,1.5333333333333334,46,Conceito,Aparecida
Conceito_MA_2.json,566,830,1.5333333333333334,46,Conceito,Aparecida
Conceito_MA_3.json,552,832,1.5666666666666669,47,Conceito,Aparecida
Conceito_MA_4.json,578,832,1.6,48,Conceito,Aparecida
Conceito_MA_5.json,574,834,1.4333333333333331,43,Conceito,Aparecida
Conceito_MA_6.json,602,834,1.5,45,Conceito,Aparecida
Conceito_MA_7.json,558,832,1.4666666666666666,44,Conceito,Aparecida
Conceito_MA_8.json,572,840,1.5,45,Conceito,Aparecida
Conceito_MA_9.json,584,834,1.5,45,Conceito,Aparecida
Contexto_MA_10.json,592,828,1.6,48,Contexto,Aparecida
Contexto_MA_1.json,606,826,2.1,63,Contexto,Aparecida
Contexto_MA_2.json,566,822,1.8666666666666667,56,Contexto,Aparecida
Contexto_MA_3.json,556,824,1.5,45,Contexto,Aparecida
Contexto_MA_4.json,594,822,1.6333333333333333,49,Contexto,Aparecida
Contexto_MA_5.json,576,826,1.4333333333333331,43,Contexto,Aparecida
Contexto_MA_6.json,552,822,1.5666666666666669,47,Contexto,Aparecida
